person_id,emissionClass,vTypeId
618736,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
618737,HBEFA4/PC_PHEV_petrol_Euro-6ab_(P),vt_hbefa4_PC_PHEV_petrol_Euro_6ab_P
618738,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
618740,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
618751,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
618752,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
618761,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
618762,HBEFA4/PC_BEV,vt_hbefa4_PC_BEV
618775,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
618780,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
618781,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
618819,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
618821,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
618883,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
618911,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
618956,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
618960,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
618962,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
618963,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
618970,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
619013,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
619014,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
619015,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
619019,HBEFA4/PC_BEV,vt_hbefa4_PC_BEV
619020,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
619021,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
619095,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
619116,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
619169,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
619170,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
619179,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
619244,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
619245,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
619277,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
619287,HBEFA4/PC_LPG_petrol_Euro-6_(LPG),vt_hbefa4_PC_LPG_petrol_Euro_6_LPG
619288,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
619311,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
619312,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
619316,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
61936,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
619366,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
619367,HBEFA4/PC_petrol_Euro-1,vt_hbefa4_PC_petrol_Euro_1
61937,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
619381,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
619382,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
619383,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
619400,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
619421,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
619490,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
61951,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
619510,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
619511,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
619518,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
619519,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
61952,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
619526,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
619539,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
619552,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
619581,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
619663,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
619664,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
619665,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
619666,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
619703,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
619704,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
619705,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
619737,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
619741,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
619743,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
619749,HBEFA4/PC_petrol_Euro-1,vt_hbefa4_PC_petrol_Euro_1
619750,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
619751,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
619752,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
619759,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
619764,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
619765,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
619845,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
619904,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
619924,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
619968,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
619969,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
619981,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
619994,HBEFA4/PC_BEV,vt_hbefa4_PC_BEV
620038,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
620046,HBEFA4/PC_LPG_petrol_Euro-6_(LPG),vt_hbefa4_PC_LPG_petrol_Euro_6_LPG
620047,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
620065,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
620125,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
620126,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
620127,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
620136,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
620177,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
620178,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
620180,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
620186,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
620197,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
620223,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
620231,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
620311,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
620318,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
620319,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
620349,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
620357,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
620358,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
620359,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
620360,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
620361,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
620362,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
620370,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
620373,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
620377,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
620395,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
620396,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
620397,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
620483,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
620532,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
620546,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
620549,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
620560,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
620561,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
620562,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
620563,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
620564,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
620614,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
620616,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
620617,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
620618,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
620619,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
620626,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
620627,HBEFA4/PC_diesel_Euro-1,vt_hbefa4_PC_diesel_Euro_1
620639,HBEFA4/PC_BEV,vt_hbefa4_PC_BEV
620660,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
620716,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
620726,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
620727,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
620784,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
620785,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
620786,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
620787,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
620788,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
620836,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
620840,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
620841,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
620893,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
620974,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
620980,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
620981,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
620983,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
620988,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
620990,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
620991,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
621000,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
621001,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
621025,HBEFA4/PC_petrol_Euro-1,vt_hbefa4_PC_petrol_Euro_1
621026,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
621028,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
621029,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
621072,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
621107,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
621108,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
621146,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
621186,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
621188,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
621189,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
621190,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
621209,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
621210,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
621241,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
621246,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
621287,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
621305,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
621306,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
621307,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
621337,HBEFA4/PC_BEV,vt_hbefa4_PC_BEV
621338,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
621368,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
621369,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
621377,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
621378,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
621379,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
621389,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
621390,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
621391,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
621440,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
621442,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
621447,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
621449,HBEFA4/PC_diesel_Euro-2,vt_hbefa4_PC_diesel_Euro_2
621450,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
621455,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
621456,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
621460,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
621496,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
621499,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
621500,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
621519,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
621537,HBEFA4/PC_BEV,vt_hbefa4_PC_BEV
621587,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
621588,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
621589,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
621590,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
621592,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
621593,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
621594,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
621595,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
621670,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
621672,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
621706,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
621723,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
621789,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
621799,HBEFA4/PC_petrol_Euro-1,vt_hbefa4_PC_petrol_Euro_1
621814,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
621815,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
621830,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
621884,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
621915,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
621916,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
621929,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
621930,HBEFA4/PC_petrol_Euro-1,vt_hbefa4_PC_petrol_Euro_1
621933,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
621976,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
621977,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
621978,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
621979,HBEFA4/PC_diesel_Euro-2,vt_hbefa4_PC_diesel_Euro_2
621980,HBEFA4/PC_petrol_Euro-1,vt_hbefa4_PC_petrol_Euro_1
621981,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
622030,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
622031,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
622084,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
622085,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
622151,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
622160,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
622161,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
622186,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
622250,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
622289,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
622293,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
622310,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
622315,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
622330,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
622353,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
622400,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
622401,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
622402,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
622403,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
622430,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
622431,HBEFA4/PC_petrol_Euro-1,vt_hbefa4_PC_petrol_Euro_1
622442,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
622443,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
622516,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
6226,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
622618,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
622619,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
622620,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
622627,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
622628,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
622663,HBEFA4/PC_diesel_Euro-1,vt_hbefa4_PC_diesel_Euro_1
622664,HBEFA4/PC_petrol_Euro-1,vt_hbefa4_PC_petrol_Euro_1
622669,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
622697,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
622788,HBEFA4/PC_diesel_Euro-1,vt_hbefa4_PC_diesel_Euro_1
6228,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
622826,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
622827,HBEFA4/PC_diesel_Euro-2,vt_hbefa4_PC_diesel_Euro_2
622948,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
622949,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
622993,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
622994,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
6230,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
623015,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
623016,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
623018,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
623069,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
623071,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
623072,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
623073,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
623101,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
623103,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
623104,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
623109,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
623128,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
62313,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
623143,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
623165,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
623166,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
623167,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
623168,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
623195,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
623196,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
623197,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
623224,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
623269,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
623270,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
623289,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
623290,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
623293,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
